attracts,"['draws', 'entices', 'interests', 'allures', 'bewitches', 'captivates', 'charms', 'enchants', 'fascinates', 'carries away', 'dazzles', 'enraptures', 'enthralls', 'entrances', 'ravishes', 'transports', 'hypnotizes', 'mesmerizes', 'absorbs', 'bemuses', 'busies', 'catches up', 'engrosses', 'enthralls', 'enwraps', 'grips', 'immerses', 'intrigues', 'involves', 'occupies', 'biases', 'colors', 'inspires', 'stirs', 'engages', 'involves', 'affects', 'impacts', 'impresses', 'influences', 'moves', 'reaches', 'strikes', 'sways', 'tells (on)', 'touches']"
human,"['earthborn', 'mortal', 'natural']"
beings,"['babies', 'birds', 'bodies', 'bods', 'characters', 'cookies', 'creatures', 'customers', 'devils', 'ducks', 'eggs', 'faces', 'fish', 'guys', 'heads', 'human beings', 'humans', 'individuals', 'lives', 'men', 'mortals', 'parties', 'people', 'personages', 'scouts', 'slobs', 'sorts', 'souls', 'specimens', 'stiffs', 'things', 'wights']"
severe,"['austere', 'authoritarian', 'flinty', 'hard', 'harsh', 'heavy-handed', 'ramrod', 'rigid', 'rigorous', 'stern', 'strict', 'tough']"
long-term,"['extended', 'far', 'great', 'lengthy', 'long', 'long-drawn-out', 'long-lived', 'marathon']"
decline,"['balk (at)', 'deselect', 'disapprove', 'negative', 'nix', 'pass', 'pass up', 'refuse', 'reject', 'reprobate', 'repudiate', 'spurn', 'throw out', 'throw over', 'turn down']"
quality,"['caliber', 'class', 'grade', 'rate']"
consequence,"['aftereffect', 'aftermath', 'backwash', 'child', 'conclusion', 'corollary', 'development', 'effect', 'fate', 'fruit', 'issue', 'outcome', 'outgrowth', 'precipitate', 'product', 'result', 'resultant', 'sequel', 'sequence', 'upshot']"
evidenced,"['attested', 'authenticated', 'bore out', 'documented', 'supported', 'sustained', 'upheld', 'demonstrated', 'established', 'proved', 'showed', 'substantiated', 'confirmed', 'corroborated', 'justified', 'validated', 'verified']"
loss,"['mislaying', 'misplacement']"
vegetation,"['flora', 'foliage', 'green', 'greenery', 'herbage', 'leafage', 'verdure']"
biological,"['birth', 'consanguineous', 'natural']"
diversity,"['assortment', 'diverseness', 'heterogeneity', 'heterogeneousness', 'manifoldness', 'miscellaneousness', 'multifariousness', 'multiplicity', 'variety', 'variousness']"
excessive,"['baroque', 'devilish', 'exorbitant', 'extravagant', 'extreme', 'fancy', 'immoderate', 'inordinate', 'insane', 'intolerable', 'lavish', 'overdue', 'overextravagant', 'overmuch', 'overweening', 'plethoric', 'steep', 'stiff', 'towering', 'unconscionable', 'undue', 'unmerciful']"
amounts,"['measures', 'quanta', 'quantities', 'volumes']"
harmful,"['adverse', 'bad', 'baleful', 'baneful', 'damaging', 'dangerous', 'deleterious', 'detrimental', 'evil', 'hurtful', 'ill', 'injurious', 'mischievous', 'nocuous', 'noxious', 'pernicious', 'prejudicial', 'wicked']"
chemicals,"[' chemical substance  ', ' chemical  ', ' reagents  ', ' naturals  ', ' organics  ', ' livings  ', ' biologicals  ', ' synthetics  ', ' compounds  ', ' elements  ']"
ambient,"['atmosphere', 'climate', 'clime', 'context', 'contexture', 'environment', 'environs', 'medium', 'milieu', 'mise-en-sc�ne', 'setting', 'surround', 'surroundings', 'terrain']"
atmosphere,"['air', 'ambience', 'aroma', 'aura', 'climate', 'flavor', 'halo', 'karma', 'mood', 'nimbus', 'note', 'odor', 'patina', 'smell', 'temper', 'vibration(s)']"
food,"['bread', 'chow', 'chuck', 'comestibles', 'eatables', 'eats', 'edibles', 'fare', 'foodstuffs', 'grub', 'meat', 'provender', 'provisions', 'table', 'tucker', 'viands', 'victuals', 'vittles']"
grains,"['atoms', 'bits', 'crumbs', 'dribbles', 'flecks', 'flyspecks', 'granules', 'molecules', 'morsels', 'motes', 'nubbins', 'nuggets', 'particles', 'patches', 'scraps', 'scruples', 'snippets', 'snips', 'specks', 'tittles']"
growing,"['booming', 'roaring', 'robust', 'coming', 'promising', 'boffo', 'gangbusters', 'runaway', 'socko', 'flourishing', 'going', 'palmy', 'prosperous', 'successful', 'thriving', 'triumphant']"
risks,"['dangers', 'hazards', 'imminences', 'menaces', 'perils', 'pitfalls', 'threats', 'troubles']"
accidents,"['casualties', 'mischances', 'mishaps']"
threats,"['dangers', 'hazards', 'imminences', 'menaces', 'perils', 'pitfalls', 'risks', 'troubles']"
life,"['bio', 'biography', 'memoir']"
support,"['brace', 'buttress', 'mount', 'mounting', 'prop', 'reinforcement', 'shore', 'spur', 'stay', 'underpinning']"
systems,"['complexes', 'networks']"
viewed,"['audited', 'checked (out)', 'conned', 'examined', 'inspected', 'overlooked', 'oversaw', 'reviewed', 'scanned', 'scrutinized', 'surveyed']"
different,"['disparate', 'dissimilar', 'distant', 'distinct', 'distinctive', 'distinguishable', 'diverse', 'nonidentical', 'other', 'unalike', 'unlike']"
angles,"['aspects', 'facets', 'hands', 'phases', 'sides']"
people,"['folks', 'humanity', 'humankind', 'public', 'species', 'world']"
commonly,"['generally', 'natch', 'naturally', 'normally', 'ordinarily', 'typically', 'usually']"
agreed,"['coincided', 'concurred']"
outcome,"['aftereffect', 'aftermath', 'backwash', 'child', 'conclusion', 'consequence', 'corollary', 'development', 'effect', 'fate', 'fruit', 'issue', 'outgrowth', 'precipitate', 'product', 'result', 'resultant', 'sequel', 'sequence', 'upshot']"
technological,"[' technical   ', ' scientific  ', ' scholarly  ', ' industrial  ', ' high-tech  ', ' mechanical  ', ' technologic  ', ' vocational  ', ' special  ', ' specialized  ']"
revolution,"['gyration', 'pirouette', 'reel', 'roll', 'rotation', 'spin', 'twirl', 'wheel', 'whirl']"
rapacious,"['edacious', 'esurient', 'gluttonous', 'greedy', 'hoggish', 'piggish', 'ravenous', 'swinish', 'voracious']"
speedy,"['blistering', 'breakneck', 'breathless', 'brisk', 'dizzy', 'fast', 'fleet', 'fleet-footed', 'flying', 'galloping', 'hasty', 'hot', 'lightning', 'nippy', 'quick', 'rapid', 'rapid-fire', 'rattling', 'snappy', 'splitting', 'swift', 'whirlwind', 'zippy']"
natural,"['born', 'congenital']"
resources,"['bankroll', 'coffers', 'exchequer', 'finances', 'fund', 'pocket', 'wherewithal']"
increased,"['elevated', 'escalated', 'heightened', 'high', 'jacked (up)', 'raised', 'up']"
rate,"['caliber', 'class', 'grade', 'quality']"
exchange,"['back-and-forth', 'barter', 'commutation', 'dicker', 'quid pro quo', 'swap', 'trade', 'trade-off', 'truck']"
matter,"['content', 'motif', 'motive', 'question', 'subject', 'theme', 'topic']"
ever-increasing,"[' escalating  ', ' accelerating  ', ' growing  ', ' increasing  ', ' swelling  ', ' intensifying  ', ' rising  ', ' mounting  ']"
industrial,"['mechanical', 'fabricated', 'manufactured', 'cultivated', 'processed', 'refined', 'artificial', 'man-made', 'nonnatural', 'synthetic', 'ersatz', 'faux', 'imitation']"
wastes,"['extravagances', 'prodigalities']"
urban,"['metro', 'metropolitan', 'communal', 'local', 'regional', 'government', 'governmental', 'civil', 'national', 'public', 'civic', 'federal', 'municipal']"
effluents,['distributaries']
consumer,"['end user', 'user', 'account', 'client', 'customer', 'guest', 'patron', 'punter', 'buyer', 'correspondent', 'purchaser', 'vendee', 'browser', 'prospect', 'shopper', 'window-shopper', 'bargainer', 'haggler', 'regular']"
goods,"['commodities', 'merchandise', 'wares']"
defined,"['bounded', 'circumscribed', 'definite', 'determinate', 'finite', 'limited', 'measured', 'narrow', 'restricted']"
introduction,"['exordium', 'foreword', 'intro', 'preamble', 'preface', 'prelude', 'proem', 'prologue', 'prolusion']"
substances,"['beings', 'essences', 'essentialities', 'natures', 'quiddities', 'quintessences', 'souls', 'stuff']"
liable,"['endangered', 'exposed', 'open', 'sensitive', 'subject (to)', 'susceptible', 'vulnerable']"
interference,"['balk', 'bar', 'block', 'chain', 'clog', 'cramp', 'crimp', 'deterrent', 'drag', 'embarrassment', 'encumbrance', 'fetter', 'handicap', 'hindrance', 'holdback', 'hurdle', 'impediment', 'inhibition', 'let', 'manacle', 'obstacle', 'obstruction', 'shackles', 'stop', 'stumbling block', 'trammel']"
legitimate,"['lawful', 'legal', 'legit', 'licit']"
uses,"['applies', 'employs', 'exercises', 'exploits', 'harnesses', 'operates', 'utilizes']"
simple,"['bald', 'bare', 'naked', 'plain', 'plain-vanilla', 'unadorned', 'undecorated', 'unembellished', 'unornamented', 'unvarnished']"
manner,"['etiquette', 'form', 'mores', 'proprieties']"
Disequilibrium,"['disequilibration', 'imbalance', 'nonequilibrium', 'unbalance', 'changeability', 'fluctuation', 'inconstancy', 'insecurity', 'instability', 'mutability', 'precariousness', 'shakiness', 'unsteadiness', 'volatility']"
condition,"['estate', 'fettle', 'form', 'health', 'keeping', 'kilter', 'nick', 'order', 'repair', 'shape', 'trim']"
equilibrium,"['balance', 'counterpoise', 'equilibration', 'equipoise', 'poise', 'stasis']"
system.,"['complex', 'network']"
definition,"['delineation', 'depiction', 'description', 'picture', 'portrait', 'portraiture', 'portrayal', 'rendering', 'sketch', 'vignette']"
may,"['affable', 'breezy', 'easygoing', 'happy-go-lucky', 'laid-back', 'low-pressure', 'mellow']"
types,"['breeds', 'classes', 'descriptions', 'feathers', 'genres', 'ilks', 'kidneys', 'kinds', 'likes', 'manners', 'natures', 'orders', 'sorts', 'species', 'strains', 'stripes', 'varieties']"
ranging,"['ambulant', 'ambulatory', 'errant', 'fugitive', 'gallivanting', 'itinerant', 'nomad', 'nomadic', 'perambulatory', 'peregrine', 'peripatetic', 'roaming', 'roving', 'vagabond', 'vagrant', 'wandering', 'wayfaring']"
political,"['vested interest', 'interest', 'interest group', 'pressure group', 'special interest']"
social,"['boon', 'clubbable', 'clubby', 'companionable', 'convivial', 'extroverted', 'gregarious', 'outgoing', 'sociable']"
religious,"['devotional', 'sacred', 'spiritual']"
past,"['auld lang syne', 'history', 'yesterday', 'yesteryear', 'yore']"
couple,"['few', 'handful', 'scatter', 'scattering', 'smatter', 'smattering', 'sprinkle', 'sprinkling']"
decades,"[' periods  ', ' decennaries  ', ' epochs  ', ' spans  ', ' times  ', ' eras  ', ' decemvirates  ', ' decemvirs  ', ' decennia  ', ' decapods  ']"
various,"['chromatic', 'colored', 'colorful', 'kaleidoscopic', 'motley', 'multicolored', 'multihued', 'polychromatic', 'polychrome', 'prismatic', 'rainbow', 'varicolored', 'varied', 'variegated']"
sources,"['cradles', 'fonts', 'fountainheads', 'fountains', 'origins', 'roots', 'seedbeds', 'springs', 'wells', 'wellsprings']"
were,"['breathe', 'exist', 'live', 'subsist']"
identified,"['detected', 'discovered', 'bustling', 'busy', 'crowded', 'swarming', 'teeming', 'thronging', 'traveled', 'trod']"
altered,"['desexed', 'neutered', 'sterilized', 'barren', 'fruitless', 'impotent', 'infertile', 'sterile', 'unfruitful', 'castrated', 'emasculated', 'gelded', 'spayed', 'unproductive']"
composition,"['number', 'opus', 'piece', 'work']"
soil,"['crud', 'dirt', 'filth', 'grime', 'gunk', 'muck', 'smut']"
that,"['achingly', 'almighty', 'archly', 'awful', 'awfully', 'badly', 'beastly', 'blisteringly', 'bone', 'colossally', 'corking', 'cracking', 'damn', 'damned', 'dang', 'deadly', 'desperately', 'eminently', 'enormously', 'especially', 'ever', 'exceedingly', 'extra', 'extremely', 'fabulously', 'fantastically', 'far', 'fiercely', 'filthy', 'frightfully', 'full', 'greatly', 'heavily', 'highly', 'hugely', 'immensely', 'incredibly', 'intensely', 'jolly', 'majorly', 'mightily', 'mighty', 'monstrous', 'mortally', 'most', 'much', 'particularly', 'passing', 'rattling', 'real', 'really', 'right', 'roaring', 'roaringly', 'seriously', 'severely', 'so', 'sore', 'sorely', 'spanking', 'specially', 'stinking', 'such', 'super', 'supremely', 'surpassingly', 'terribly', 'thumping', 'too', 'unco', 'uncommonly', 'vastly', 'very', 'vitally', 'way', 'whacking', 'wicked', 'wildly']"
known,"['named', 'specified']"
pollutants,"['adulterants', 'contaminants', 'contaminations', 'defilements', 'impurities']"
pollutant,"['adulterant', 'contaminant', 'contamination', 'defilement', 'impurity']"
toxic,"['envenomed', 'poison', 'poisoned', 'poisonous', 'venomous']"
metal,"['matter', 'possibility', 'potential', 'potentiality', 'making', 'material', 'raw material', 'stuff', 'substance', 'timber', 'composition', 'makeup', 'essence', 'essentiality', 'interior', 'interiority', 'soul', 'spirit']"
compounds,"['admixtures', 'alloys', 'amalgamations', 'amalgams', 'blends', 'cocktails', 'combinations', 'composites', 'conflations', 'emulsions', 'fusions', 'intermixtures', 'melds', 'mixes', 'mixtures', 'syntheses']"
gases,"['delectations', 'delights', 'feasts', 'joys', 'kicks', 'mannas', 'pleasures', 'treats']"
substance,"['making', 'material', 'raw material', 'stuff', 'timber']"
dust,"['chaff', 'deadwood', 'debris', 'dreck', 'dross', 'effluvium', 'garbage', 'junk', 'litter', 'offal', 'offscouring', 'raffle', 'refuse', 'riffraff', 'rubbish', 'scrap', 'spilth', 'trash', 'truck', 'waste']"
sediment,"['lay', 'settle']"
organism,"[' being   ', ' creature  ', ' entity  ', ' animal  ', ' living thing  ', ' organization  ', ' structure  ', ' body  ', ' system  ', ' plant  ']"
product,"['affair', 'fruit', 'handiwork', 'labor', 'output', 'produce', 'production', 'thing', 'work', 'yield']"
heat,"['ardency', 'ardor', 'emotion', 'enthusiasm', 'fervency', 'fervidness', 'fervor', 'fire', 'intenseness', 'intensity', 'passion', 'passionateness', 'vehemence', 'violence', 'warmth', 'white heat']"
sound,"['echo', 'reecho', 'resonate', 'resound', 'reverberate']"
wave,"['billow', 'surge', 'swell']"
released,"['delivered', 'freed', 'liberated', 'disencumbered', 'free', 'quit', 'shut (of)', 'unburdened', 'unhampered', 'unimpeded']"
intentionally,"['advisedly', 'consciously', 'deliberately', 'designedly', 'knowingly', 'purposefully', 'purposely', 'purposively', 'willfully', 'wittingly']"
inadvertently,"['accidentally', 'fortuitously', 'unconsciously', 'unintentionally', 'unwittingly', 'arbitrarily', 'capriciously', 'carelessly', 'casually', 'indiscriminately', 'informally', 'offhand', 'offhandedly', 'promiscuously', 'whimsically', 'disconnectedly', 'disjointedly', 'fitfully', 'intermittently', 'spottily', 'unpredictably', 'aimlessly', 'anyhow', 'anyway', 'anywise', 'desultorily', 'erratically', 'haphazard', 'haphazardly', 'helter-skelter', 'hit or miss', 'irregularly', 'randomly', 'willy-nilly', 'higgledy-piggledy', 'topsy-turvy']"
actual,"['concrete', 'de facto', 'effective', 'existent', 'factual', 'genuine', 'real', 'sure-enough', 'true', 'very']"
potential,"['implicit', 'possible']"
adverse,"['counter', 'disadvantageous', 'hostile', 'inimical', 'negative', 'prejudicial', 'unfavorable', 'unfriendly', 'unsympathetic', 'untoward']"
unpleasant,"['bad', 'bitter', 'disagreeable', 'displeasing', 'distasteful', 'harsh', 'icky', 'nasty', 'rotten', 'sour', 'uncongenial', 'unlovely', 'unpalatable', 'unpleasing', 'unsavory', 'unwelcome', 'wicked', 'yucky']"
inconvenient,"['awkward', 'discommoding', 'disobliging', 'incommoding']"
undesirable,"['off-putting', 'unwanted', 'unwelcome', 'abhorrent', 'abominable', 'appalling', 'awful', 'disgusting', 'distasteful', 'dreadful', 'evil', 'foul', 'fulsome', 'gross', 'hideous', 'horrendous', 'horrible', 'horrid', 'loathsome', 'nasty', 'nauseating', 'nauseous', 'noisome', 'noxious', 'obnoxious', 'obscene', 'odious', 'offensive', 'rancid', 'repellent', 'repugnant', 'repulsive', 'revolting', 'scandalous', 'shocking', 'sickening', 'ugly', 'exceptionable', 'objectionable', 'brackish', 'disagreeable', 'dislikable', 'unpleasant', 'contemptible', 'despicable', 'detestable', 'hard', 'hateful', 'unhealthy', 'unsavory', 'unwholesome', 'execrable', 'lousy', 'miserable', 'atrocious', 'frightful', 'ghastly', 'grim', 'grisly', 'gruesome', 'heinous', 'horrendous', 'horrific', 'horrifying', 'lurid', 'macabre', 'monstrous', 'nightmarish', 'shocking', 'sick', 'sickish', 'sickly', 'terrible', 'unspeakable', 'vile', 'barbarous', 'unchristian', 'uncivilized', 'ungodly', 'unholy', 'distressing', 'disturbing', 'upsetting']"
affecting,"['emotional', 'impactful', 'impressive', 'moving', 'poignant', 'stirring', 'touching']"
being,"['breathing', 'existent', 'existing', 'living', 'contemporary', 'mod', 'modern', 'modernistic', 'new', 'newfangled', 'new-fashioned', 'recent', 'red-hot', 'space-age', 'supermodern', 'ultramodern', 'up-to-date', 'current', 'extant', 'immediate', 'instant', 'ongoing', 'present', 'present-day']"
mediated,"['interceded', 'intermediated', 'interposed', 'intervened']"
resource,"['expedient', 'recourse', 'resort']"
climate,"['air', 'ambience', 'aroma', 'atmosphere', 'aura', 'flavor', 'halo', 'karma', 'mood', 'nimbus', 'note', 'odor', 'patina', 'smell', 'temper', 'vibration(s)']"
change,"['alteration', 'difference', 'modification', 'redoing', 'refashioning', 'remaking', 'remodeling', 'revamping', 'review', 'revise', 'revision', 'reworking', 'variation']"
Depending,"['hanging', 'hinging', 'riding', 'turning']"
nature,"['character', 'clay', 'colors', 'complexion', 'constitution', 'genius', 'personality', 'self', 'tone']"
subsequent,"['after', 'ensuing', 'later', 'posterior']"
components,"['building blocks', 'constituents', 'elements', 'factors', 'ingredients', 'members']"
play,"['dally', 'disport', 'frolic', 'recreate', 'rollick', 'skylark', 'sport', 'toy']"
grind,"['creak', 'jar', 'rasp', 'scrape', 'scratch']"
fuck,"[' screw   ', ' shag   ', ' bang   ', ' hump   ', ' make love   ', ' bonk   ', ' have sex   ', ' fucking   ', ' copulate  ', ' sleep with   ']"
sex,"['coition', 'coitus', 'commerce', 'congress', 'copulating', 'copulation', 'coupling', 'intercourse', 'lovemaking', 'mating', 'relations', 'sex act', 'sexual intercourse', 'sexual relations']"
